Ticker,Drawdown Start,Recovery Start,Recovery Days
APX,2017-09-25,2018-02-02,130
APX,2018-10-08,2018-11-19,42
AQC,2012-07-23,2013-10-07,441
AQS,2015-11-11,2017-10-05,694
AQX,2011-03-03,2011-05-17,75
AQX,2011-08-12,2012-02-14,186
AQX,2013-11-14,2014-03-24,130
AQX,2014-05-14,2014-06-26,43
AQX,2016-02-25,2016-12-27,306
ARB,2022-06-27,2022-08-05,39
ARB,2023-03-15,2023-08-18,156
ARC,2010-10-18,2011-02-24,129
ARC,2011-07-12,2012-02-24,227
ARC,2012-07-23,2013-05-30,311
ARC,2014-05-22,2014-09-30,131
ARC,2015-05-18,2016-12-02,564
ARC,2017-04-18,2017-11-01,197
ARC,2017-11-14,2018-08-23,282
ARC,2018-12-26,2019-01-22,27
ARC,2019-01-24,2020-08-20,574
ARC,2022-06-27,2023-01-12,199
ARE,2011-09-09,2012-02-28,172
ARE,2012-11-26,2013-02-12,78
ARE,2013-07-03,2014-02-13,225
ARE,2015-08-26,2016-04-27,245
ARE,2018-11-21,2019-02-21,92
ARE,2020-04-13,2020-06-25,73
ARE,2022-03-10,2023-02-03,330
ARE,2023-03-31,2024-01-09,284
ARF,2010-10-22,2012-05-08,564
ARF,2012-05-22,2012-08-09,79
ARF,2012-12-14,2013-07-11,209
ARL,2010-10-18,2012-04-19,549
ARL,2012-08-16,2012-08-29,13
ARL,2014-07-09,2015-08-25,412
ARL,2015-12-14,2016-06-30,199
ARL,2017-01-11,2017-02-16,36
ARL,2018-11-15,2019-07-24,251
ARL,2020-03-13,2020-12-02,264
ARL,2021-03-31,2021-06-18,79
ARL,2022-08-22,2022-11-11,81
ARL,2023-05-30,2024-01-29,244
ARQ,2010-10-18,2010-12-27,70
ARQ,2012-08-31,2013-03-06,187
ARQ,2014-05-16,2016-05-05,720
ARQ,2018-01-23,2018-04-05,72
ARQ,2018-11-26,2019-02-06,72
ARQ,2019-12-13,2020-12-23,376
ARQ,2022-01-28,2023-11-30,671
ARS,2012-10-04,2014-02-14,498
ARS,2014-10-21,2015-04-01,162
ARS,2015-08-14,2016-04-12,242
ARS,2017-05-02,2017-12-01,213
ARS,2018-04-06,2019-11-13,586
ARS,2020-03-03,2020-06-17,106
ARS,2020-08-05,2020-08-31,26
ARV,2012-07-27,2012-08-29,33
ARV,2012-12-27,2013-08-02,218
ARV,2015-02-02,2015-09-15,225
ARV,2016-08-24,2017-06-08,288
ASB,2010-10-18,2010-12-17,60
ASB,2011-06-24,2012-02-15,236
ASB,2012-11-16,2013-01-04,49
ASB,2015-10-02,2015-11-20,49
ASB,2016-01-22,2016-08-23,214
ASB,2017-08-18,2017-11-15,89
ASB,2018-10-26,2019-12-12,412
ASB,2020-03-05,2020-11-19,259
ASB,2021-09-14,2021-09-29,15
ASB,2022-05-10,2022-10-31,174
ASB,2023-04-06,2023-12-12,250
ASG,2011-09-02,2012-02-24,175
ASG,2012-07-25,2012-08-28,34
ASG,2014-09-23,2014-12-31,99
ASG,2015-01-29,2015-02-27,29
ASG,2015-09-28,2016-07-27,303
ASG,2018-11-09,2019-04-26,168
ASG,2020-04-03,2020-06-30,88
ASG,2022-02-07,2023-06-02,480
ASG,2023-10-16,2024-01-09,85
ASH,2010-10-18,2010-12-14,57
ASH,2010-12-23,2011-01-06,14
ASH,2011-09-08,2012-01-24,138
ASH,2015-08-11,2016-04-28,261
ASH,2016-12-09,2017-02-22,75
ASH,2018-12-19,2019-07-24,217
ASH,2019-08-26,2019-11-11,77
ASH,2019-11-27,2020-02-11,76
ASH,2020-03-10,2020-07-24,136
ASH,2022-03-31,2022-04-13,13
ASH,2022-11-07,2022-11-08,1
ASH,2023-03-29,2024-02-12,320
ASN,2011-10-17,2012-06-27,254
ASN,2012-09-28,2014-01-09,468
ASN,2014-08-13,2015-06-24,315
ASN,2015-10-20,2016-08-12,297
ASN,2017-01-25,2017-09-15,233
ASP,2013-05-20,2013-05-31,11
ASP,2014-06-27,2014-07-22,25
ASP,2014-12-31,2016-05-25,511
ASP,2016-08-18,2017-04-04,229
ASP,2018-07-19,2019-06-17,333
ASP,2019-06-18,2019-07-22,34
ASP,2020-02-26,2020-10-13,230
ASQ,2012-03-22,2013-09-24,551
ASQ,2014-07-29,2015-06-09,315
ASQ,2015-08-04,2016-05-16,286
ASQ,2017-02-27,2017-12-07,283
ASX,2010-10-18,2010-11-19,32
ASX,2011-08-11,2012-03-12,214
ASX,2012-06-26,2013-01-18,206
ASX,2015-07-27,2016-04-01,249
ASX,2016-05-17,2016-07-28,72
ASX,2016-12-29,2017-02-28,61
ASX,2018-05-24,2019-04-24,335
ASX,2019-07-02,2019-08-05,34
ASX,2020-03-24,2020-11-11,232
ASX,2021-11-08,2022-12-22,409
ATEC,2010-10-18,2011-04-13,177
ATEC,2011-09-09,2012-05-04,238
ATEC,2012-06-05,2013-02-21,261
ATEC,2013-02-28,2013-03-04,4
ATEC,2013-10-31,2014-01-28,89
ATEC,2014-03-03,2014-10-09,220
ATEC,2014-12-08,2016-07-21,591
ATEC,2017-01-20,2017-10-19,272
ATEC,2018-07-20,2019-05-06,290
ATEC,2020-03-26,2020-09-09,167
ATEC,2021-08-19,2022-11-11,449
ATEC,2023-10-03,2024-02-06,126
ATL,2013-04-05,2014-04-04,364
ATL,2014-07-24,2014-12-23,152
ATL,2015-08-04,2016-01-07,156
ATL,2016-11-03,2017-02-22,111
ATL,2017-05-04,2017-12-18,228
ATL,2018-03-06,2018-04-02,27
ATL,2018-07-27,2020-02-13,566
ATL,2020-03-04,2020-04-14,41
ATL,2020-04-23,2020-10-22,182
ATL,2021-03-04,2021-04-09,36
ATL,2021-06-21,2021-07-21,30
ATP,2010-10-20,2011-03-18,149
ATP,2011-03-21,2011-03-31,10
ATP,2012-01-03,2013-08-01,576
ATP,2013-08-14,2013-09-20,37
ATP,2013-09-26,2013-11-07,42
ATP,2014-10-15,2014-11-11,27
ATP,2015-01-28,2015-06-05,128
ATP,2015-10-27,2016-01-26,91
ATP,2016-07-12,2017-02-27,230
ATR,2011-09-20,2012-01-06,108
ATR,2012-07-19,2013-02-19,215
ATR,2014-08-14,2014-12-26,134
ATR,2016-11-10,2017-04-10,151
ATR,2019-01-22,2019-03-22,59
ATR,2019-12-03,2020-07-17,227
ATR,2021-08-16,2023-01-06,508
ATS,2010-10-18,2010-11-15,28
ATS,2011-09-23,2012-03-01,160
ATS,2012-12-20,2013-01-31,42
ATS,2014-09-22,2015-06-25,276
ATS,2015-08-31,2016-09-29,395
ATS,2018-12-11,2019-04-26,136
ATS,2019-10-07,2019-12-31,85
ATS,2020-03-16,2020-06-16,92
ATS,2020-07-22,2020-11-27,128
ATS,2022-04-14,2022-11-17,217
ATX,2010-10-18,2010-11-29,42
ATX,2010-12-15,2011-07-21,218
ATX,2011-10-07,2011-11-22,46
ATX,2011-12-23,2012-04-27,126
ATX,2012-06-13,2012-12-04,174
ATX,2014-04-25,2015-01-13,263
ATX,2015-01-21,2015-01-22,1
ATX,2015-01-26,2016-01-11,350
ATX,2016-01-13,2016-01-15,2
ATX,2016-01-21,2016-01-25,4
ATX,2016-01-29,2016-02-01,3
ATX,2016-02-02,2016-02-16,14
ATX,2016-03-18,2016-06-23,97
ATX,2016-07-07,2016-07-08,1
ATX,2016-07-20,2016-07-21,1
ATX,2018-06-26,2019-05-23,331
ATX,2019-06-07,2019-11-29,175
AUB,2010-10-18,2011-01-04,78
AUB,2011-02-28,2011-11-21,266
AUB,2014-08-26,2015-07-09,317
AUB,2016-02-22,2016-04-28,66
AUB,2017-07-25,2017-11-10,108
AUB,2018-10-30,2019-06-05,218
AUB,2020-02-27,2020-11-12,259
AUB,2021-09-01,2022-01-19,140
AUB,2022-05-12,2022-12-16,218
AUB,2023-05-03,2023-12-06,217
AUC,2010-10-19,2010-10-27,8
AUC,2011-08-09,2011-12-21,134
AUC,2014-05-29,2014-06-10,12
AUC,2014-08-21,2014-12-18,119
AUC,2015-03-25,2015-05-04,40
AUH,2010-11-10,2011-11-07,362
AUH,2011-11-09,2011-11-11,2
AUH,2011-12-05,2011-12-27,22
AUH,2012-04-05,2014-10-21,929
AUH,2014-12-08,2015-02-03,57
AUH,2015-04-27,2016-01-15,263
AUH,2016-01-19,2016-09-16,241
AUH,2017-04-11,2017-09-13,155
AUL,2010-10-19,2011-01-12,85
AUL,2011-01-21,2011-01-28,7
AUL,2011-02-02,2011-02-03,1
AUL,2011-02-07,2011-02-08,1
AUL,2011-03-17,2011-07-14,119
AUL,2014-05-16,2015-01-20,249
AUL,2015-02-06,2015-02-17,11
AUL,2015-07-08,2015-08-06,29
AUL,2015-10-08,2016-10-18,376
AUL,2017-01-13,2017-12-28,349
AUR,2022-02-22,2023-06-28,491
AUR,2023-11-27,2023-12-19,22
AUR,2024-03-26,2024-05-17,52
AUST,2023-02-17,2023-05-19,91
AUST,2023-07-13,2024-03-14,245
AUT,2012-08-10,2016-03-01,1299
AUT,2017-07-11,2018-01-24,197
AUZ,2013-11-20,2014-05-01,162
AUZ,2015-01-06,2015-03-11,64
AVA,2012-11-13,2013-03-01,108
AVA,2013-10-23,2013-11-06,14
AVA,2015-05-12,2015-11-03,175
AVA,2016-12-02,2017-05-17,166
AVA,2018-04-24,2018-05-07,13
AVA,2018-12-13,2019-07-24,223
AVA,2020-04-16,2020-12-31,259
AVA,2021-09-20,2022-02-03,136
AVA,2022-09-13,2023-01-13,122
AVA,2023-07-21,2024-04-22,276
AVC,2011-08-22,2012-08-06,350
AVC,2012-09-06,2012-10-26,50
AVC,2013-05-01,2016-11-09,1288
AVC,2017-06-05,2017-08-23,79
AVE,2012-10-05,2013-01-11,98
AVE,2013-02-12,2013-12-24,315
AVE,2014-12-10,2015-09-10,274
AVE,2015-12-17,2016-03-02,76
AVE,2017-10-13,2019-01-03,447
AVJ,2010-11-15,2011-02-01,78
AVJ,2013-04-15,2015-02-25,681
AVN,2013-02-14,2013-05-22,97
AVN,2015-03-20,2016-04-15,392
AVN,2016-08-18,2016-09-09,22
AVN,2016-09-19,2016-10-07,18
AVN,2017-03-21,2017-10-06,199
AVW,2012-05-24,2012-08-29,97
AVW,2013-01-09,2013-05-17,128
AVZ,2011-06-30,2014-01-06,921
AVZ,2014-07-30,2014-09-30,62
AVZ,2014-12-22,2015-06-17,177
AWC,2013-10-09,2014-03-05,147
AWC,2015-07-24,2015-10-19,87
AWC,2016-11-10,2016-12-27,47
AWC,2017-02-14,2017-02-15,1
AWC,2017-08-21,2017-11-01,72
AWN,2012-07-20,2013-03-07,230
AWN,2013-10-14,2013-10-18,4
AWY,2010-11-19,2011-03-28,129
AWY,2011-08-11,2011-11-17,98
AWY,2012-05-29,2013-08-13,441
AXI,2010-10-19,2011-01-10,83
AXI,2011-07-25,2011-12-15,143
AXI,2014-08-20,2014-11-13,85
AXI,2015-02-09,2015-09-04,207
AYI,2011-07-27,2012-01-20,177
AYI,2014-08-12,2014-10-30,79
AYI,2016-03-18,2016-04-01,14
AYI,2016-11-23,2018-09-17,663
AYI,2018-11-26,2019-04-22,147
AYI,2019-10-02,2020-01-08,98
AYI,2020-01-10,2020-09-15,249
AYI,2022-03-18,2022-11-25,252
AYI,2023-05-02,2023-11-16,198
AYM,2010-10-27,2011-07-27,273
AYM,2011-11-09,2011-12-27,48
AYM,2013-05-15,2013-12-05,204
AYM,2014-06-18,2016-04-05,657
AYM,2016-07-18,2017-01-20,186
AYM,2017-07-17,2017-09-18,63
AZJ,2011-04-29,2011-12-19,234
AZJ,2014-06-19,2014-10-03,106
AZS,2010-11-04,2011-03-04,120
AZS,2011-07-14,2012-10-04,448
AZS,2012-12-05,2013-11-25,355
AZS,2015-02-18,2015-12-21,306
AZS,2016-02-09,2016-02-10,1
AZS,2016-02-18,2016-04-14,56
AZS,2016-08-03,2017-03-15,224
BAP,2011-03-04,2011-10-25,235
BAP,2012-09-12,2012-10-12,30
BAP,2013-06-24,2014-02-18,239
BAP,2015-02-17,2016-04-01,409
BAP,2018-09-25,2019-01-30,127
BAP,2019-06-18,2020-12-18,549
BAP,2021-05-07,2021-12-14,221
BAP,2022-06-28,2022-11-29,154
BAP,2023-03-22,2023-06-16,86
BAP,2023-10-12,2024-01-24,104
BAR,2018-06-25,2019-01-23,212
BAR,2021-02-18,2021-07-06,138
BAR,2021-08-09,2021-12-07,120
BAR,2022-01-28,2022-02-14,17
BAR,2022-07-06,2023-01-13,191
BAR,2023-09-28,2023-12-01,64
BAT,2010-10-18,2010-12-02,45
BAT,2010-12-08,2010-12-09,1
BAT,2010-12-14,2010-12-16,2
BAT,2011-01-11,2011-05-05,114
BAT,2011-05-19,2011-05-20,1
BAT,2011-06-23,2011-08-30,68
BAT,2011-09-20,2011-09-22,2
BAT,2011-09-28,2011-10-05,7
BAT,2011-10-06,2011-10-21,15
BAT,2011-11-01,2011-12-21,50
BAT,2011-12-27,2011-12-28,1
BAT,2011-12-29,2012-06-18,172
BAT,2015-07-21,2015-07-22,1
BAT,2015-09-11,2015-11-25,75
BAT,2016-12-29,2017-02-07,40
BAT,2017-10-16,2017-10-25,9
BAT,2018-07-05,2020-11-27,876
BAT,2021-10-29,2022-03-01,123
BBC,2015-10-02,2016-09-23,357
BBC,2016-12-19,2017-03-07,78
BBC,2018-10-23,2019-06-28,248
BBC,2019-09-27,2019-12-11,75
BBC,2021-06-28,2022-10-13,472
BBC,2023-04-03,2023-07-12,100
BBC,2023-07-24,2024-01-25,185
BBN,2013-06-17,2014-02-11,239
BBN,2015-06-24,2015-12-10,169
BBN,2016-11-17,2017-05-01,165
BBN,2018-02-21,2018-08-07,167
BBN,2018-10-16,2019-01-28,104
BBN,2020-04-21,2020-06-29,69
BBN,2021-03-30,2021-07-01,93
BBN,2022-02-08,2023-03-13,398
BBN,2023-07-11,2024-01-11,184
BBUS,2020-03-31,2020-07-01,92
BBUS,2022-03-10,2023-01-31,327
BCB,2011-01-04,2011-01-05,1
BCB,2011-02-02,2011-04-13,70
BCB,2011-04-20,2011-04-21,1
BCB,2011-04-27,2011-07-27,91
BCB,2011-12-16,2014-05-05,871
BCB,2014-10-29,2016-04-27,546
BCB,2016-08-10,2016-08-11,1
BCB,2016-08-16,2017-06-02,290
BCB,2017-06-05,2017-06-06,1
BCB,2018-02-22,2019-05-13,445
BCC,2013-11-19,2014-01-21,63
BCC,2014-05-20,2014-08-04,76
BCC,2015-07-07,2016-07-26,385
BCC,2016-11-30,2017-02-02,64
BCC,2018-10-05,2019-08-13,312
BCC,2020-04-06,2020-07-07,92
BCC,2021-08-26,2021-11-02,68
BCC,2022-07-28,2022-12-19,144
BCC,2023-04-24,2023-05-30,36
BCI,2018-07-31,2019-11-20,477
BCI,2019-11-25,2019-12-13,18
BCI,2020-02-27,2020-09-11,197
BCI,2022-10-03,2023-09-08,340
BCI,2023-12-26,2024-05-03,129
BCK,2012-07-12,2016-05-16,1404
BCK,2017-09-01,2018-06-20,292
BCL,2010-10-26,2010-10-27,1
BCL,2010-12-14,2010-12-16,2
BCL,2010-12-20,2010-12-22,2
BCL,2011-03-09,2011-10-24,229
BCL,2011-12-06,2012-02-17,73
BCL,2012-03-01,2012-03-14,13
BCL,2012-03-28,2012-04-03,6
BCL,2012-04-19,2013-02-14,301
BCL,2013-02-21,2013-05-28,96
BCL,2013-08-07,2013-08-28,21
BCL,2013-09-13,2013-10-01,18
BCL,2013-10-31,2013-11-05,5
BCL,2013-11-06,2013-11-08,2
BCL,2013-11-14,2013-12-18,34
BCL,2014-01-23,2014-02-12,20
BCL,2014-02-25,2014-02-27,2
BCL,2014-06-04,2015-06-02,363
BCL,2015-09-29,2015-10-02,3
BCL,2015-12-23,2015-12-28,5
BCL,2016-03-28,2016-06-01,65
BCL,2016-07-27,2016-09-15,50
BCL,2016-11-10,2017-01-25,76
BCL,2017-01-31,2017-02-03,3
BCL,2017-02-10,2017-03-01,19
BCN,2010-10-22,2011-11-17,391
BCN,2013-04-19,2013-05-29,40
BCT,2012-07-24,2014-03-28,612
BCT,2014-04-23,2018-08-06,1566
BDC,2010-10-18,2010-10-20,2
BDC,2011-07-20,2012-01-10,174
BDC,2012-06-11,2012-09-27,108
BDC,2014-09-26,2014-12-24,89
BDC,2015-07-27,2016-04-14,262
BDC,2017-04-12,2017-06-20,69
BDC,2018-03-08,2018-09-25,201
BDC,2018-11-02,2019-06-14,224
BDC,2019-08-15,2019-12-24,131
BDC,2020-02-25,2020-12-02,281
BDC,2022-03-18,2022-08-10,145
BDC,2023-11-06,2024-04-02,148
BEM,2011-06-30,2012-01-13,197
BEM,2012-09-25,2013-04-03,190
BEM,2013-11-27,2014-04-09,133
BEM,2015-12-17,2016-12-19,368
BEN,2011-09-14,2012-03-12,180
BEN,2012-07-24,2012-08-10,17
BEN,2013-08-28,2013-09-16,19
BEN,2014-11-19,2014-11-24,5
BEN,2015-02-05,2016-05-06,456
BEN,2016-06-13,2016-09-20,99
BEN,2016-10-31,2016-11-29,29
BEN,2017-12-28,2018-01-23,26
BEN,2018-02-15,2019-03-15,393
BEN,2019-08-29,2020-09-15,383
BEN,2022-03-09,2022-12-27,293
BEN,2023-05-18,2023-07-26,69
BEN,2023-09-28,2024-01-05,99
BET,2010-10-19,2010-12-31,73
BET,2011-03-15,2011-10-31,230
BET,2012-01-12,2012-08-16,217
BET,2012-10-18,2012-10-25,7
BET,2012-10-31,2012-11-02,2
BET,2014-05-14,2014-08-13,91
BET,2015-01-23,2015-11-10,291
BET,2015-12-08,2016-07-27,232
BET,2017-04-25,2017-11-07,196
BET,2018-02-28,2018-03-05,5
BET,2018-03-28,2018-03-29,1
BET,2018-04-04,2018-04-10,6
BET,2019-01-10,2019-05-10,120
BFC,2011-10-04,2012-01-20,108
BFC,2018-11-30,2019-03-13,103
BFC,2019-09-23,2019-10-04,11
BFC,2020-03-09,2020-07-29,142
BFC,2021-08-30,2021-11-19,81
BFC,2023-03-14,2023-07-24,132
BGA,2010-10-19,2010-12-31,73
BGA,2011-03-15,2013-03-19,735
BGA,2015-07-23,2015-09-01,40
BGA,2016-02-25,2016-02-26,1
BGA,2016-03-09,2016-05-13,65
BGA,2016-08-03,2016-10-06,64
BGA,2017-02-06,2017-06-23,137
BGL,2010-10-18,2011-07-21,276
BGL,2011-07-22,2011-07-26,4
BGL,2011-11-08,2011-11-18,10
BGL,2012-09-27,2013-07-09,285
BGL,2013-09-04,2013-11-11,68
BGL,2014-02-14,2014-03-07,21
BGL,2014-03-10,2014-03-20,10
BGL,2014-03-26,2014-04-15,20
BGL,2014-04-16,2014-05-13,27
BGL,2014-05-14,2014-07-16,63
BGL,2014-07-17,2014-07-21,4
BGL,2014-09-19,2015-10-16,392
BGL,2015-12-30,2016-02-17,49
BGL,2016-05-13,2016-07-29,77
BGL,2017-09-11,2017-09-14,3
BGL,2017-09-15,2017-09-26,11
BGL,2017-09-28,2017-10-02,4
BGL,2017-10-03,2017-11-07,35
BGP,2011-10-13,2012-02-29,139
BGP,2013-09-09,2014-03-11,183
BGP,2015-06-15,2016-01-28,227
BGP,2017-08-07,2017-08-08,1
BGT,2011-08-02,2012-02-13,195
BGT,2013-07-25,2014-03-05,223
BGT,2014-10-15,2015-03-23,159
BGT,2015-09-04,2015-09-09,5
BGT,2015-09-11,2016-04-18,220
BGT,2017-08-16,2017-11-14,90
BGT,2018-06-12,2019-04-18,310
BGT,2020-03-25,2020-09-08,167
BGT,2022-03-24,2023-01-10,292
BHL,2013-04-05,2014-12-17,621
BHL,2015-07-21,2016-11-28,496
BHL,2017-07-13,2018-03-28,258
BHL,2018-04-10,2021-01-26,1022
BHL,2021-08-11,2021-10-19,69
BHL,2021-10-21,2021-12-28,68
BHL,2021-12-30,2022-02-22,54
BHP,2011-08-08,2012-11-02,452
BHP,2013-04-30,2013-10-29,182
BHP,2014-10-03,2016-06-07,613
BHP,2017-06-13,2017-08-01,49
BHP,2018-12-12,2019-01-31,50
BHP,2019-09-26,2019-12-30,95
BHP,2020-03-10,2020-07-09,121
BHP,2021-09-14,2022-03-02,169
BHP,2022-08-02,2022-12-14,134
BHP,2023-06-26,2023-12-04,161
BHP,2024-03-28,2024-05-23,56
BILL,2022-02-04,2023-07-11,522
BIN,2018-11-09,2019-04-08,150
BIR,2010-10-19,2010-11-29,41
BIR,2011-05-25,2012-04-20,331
BIR,2012-07-30,2013-03-19,232
BIR,2013-07-24,2015-12-23,882
BIR,2016-07-18,2016-12-13,148
BIR,2016-12-14,2016-12-19,5
BIR,2016-12-20,2016-12-21,1
BIR,2017-01-09,2017-03-23,73
BIR,2017-05-25,2018-02-22,273
BIS,2011-01-21,2011-09-30,252
BIS,2011-10-21,2015-10-20,1460
BIS,2015-12-31,2016-01-13,13
BIS,2016-08-01,2018-05-29,666
BIS,2018-06-12,2018-12-07,178
BIS,2019-03-08,2019-06-12,96
BIS,2019-07-11,2019-09-16,67
BIS,2019-11-26,2021-12-23,758
BIS,2022-08-24,2023-07-20,330
BIT,2013-12-09,2014-01-08,30
BIT,2014-12-12,2015-03-05,83
BIT,2015-08-03,2016-04-13,254
BIT,2018-03-22,2018-07-19,119
BIT,2018-11-26,2019-03-12,106
BIT,2020-02-10,2020-08-04,176
BIT,2022-01-27,2022-09-14,230
BIT,2022-11-10,2023-01-11,62
BKT,2011-03-17,2011-05-10,54
BKT,2013-01-25,2013-05-23,118
BKT,2013-06-14,2014-02-19,250
BKT,2014-10-07,2014-12-08,62
BKT,2016-11-15,2017-05-25,191
BKT,2018-01-17,2018-09-04,230
BKT,2018-11-27,2018-12-04,7
BKT,2021-11-29,2023-02-14,442
BKT,2023-08-11,2024-01-08,150
BKY,2011-04-06,2011-11-01,209
BKY,2012-05-29,2012-10-08,132
BKY,2013-07-15,2014-06-30,350
BKY,2016-02-11,2017-02-10,365
BKY,2017-02-14,2017-03-10,24
BLA,2012-02-21,2012-12-14,297
BLA,2013-08-06,2014-01-28,175
BLA,2014-06-18,2015-03-24,279
BLA,2015-05-18,2016-01-20,247
BLA,2016-05-02,2017-11-17,564
BLD,2016-04-01,2016-05-02,31
BLD,2016-11-09,2016-12-07,28
BLD,2018-08-31,2019-04-08,220
BLD,2020-04-07,2020-06-19,73
BLD,2021-07-19,2021-08-24,36
BLD,2022-03-16,2023-02-16,337
BLG,2012-12-24,2013-12-03,344
BLG,2014-05-06,2017-02-09,1010
BLK,2010-10-18,2010-12-14,57
BLK,2011-08-08,2012-01-24,169
BLK,2012-07-03,2012-10-24,113
BLK,2015-07-29,2015-12-14,138
BLK,2016-01-21,2016-04-14,84
BLK,2018-08-01,2019-04-18,260
BLK,2019-10-07,2019-11-04,28
BLK,2020-04-20,2020-06-01,42
BLK,2022-02-04,2022-12-12,311
BLK,2023-04-26,2023-07-12,77
BLK,2023-10-06,2023-12-12,67
BLV,2011-01-11,2011-05-23,132
BLV,2013-02-12,2013-05-17,94
BLV,2013-06-13,2014-02-12,244
BLV,2015-06-15,2016-01-29,228
BLV,2016-12-02,2017-06-02,182
BLV,2018-03-02,2019-01-29,333
BLV,2021-02-11,2021-08-02,172
BLV,2022-02-07,2023-02-08,366
BLV,2023-03-01,2023-03-10,9
BLV,2023-08-14,2024-01-11,150
BLX,2011-09-21,2012-02-02,134
BLX,2015-02-19,2015-03-26,35
BLX,2015-07-27,2016-05-20,298
BLX,2017-05-19,2017-05-23,4
BLX,2017-07-25,2017-10-04,71
BLX,2018-06-01,2019-04-12,315
BLX,2019-10-14,2019-11-04,21
BLX,2020-03-16,2020-11-06,235
BLX,2022-03-08,2022-10-28,234
BLZ,2010-10-18,2010-11-10,23
BLZ,2011-05-02,2012-05-15,379
BLZ,2013-06-12,2013-07-05,23
BLZ,2013-08-07,2013-08-29,22
BLZ,2014-08-11,2015-01-22,164
BMG,2011-05-24,2012-03-14,295
BMG,2012-06-20,2013-09-30,467
BMG,2013-10-29,2014-04-07,160
BMG,2014-11-03,2015-05-29,207
BMG,2015-10-09,2015-11-13,35
BMG,2015-11-18,2016-03-18,121
BMG,2016-12-09,2017-06-13,186
BMN,2023-08-28,2024-01-19,144
BNL,2022-02-03,2023-09-19,593
BNL,2023-09-21,2023-12-27,97
BNL,2024-04-04,2024-06-25,82
BNO,2011-10-04,2012-01-17,105
BNO,2012-06-15,2012-09-18,95
BNO,2013-05-01,2013-08-16,107
BNO,2014-08-28,2016-06-06,648
BNO,2017-05-03,2017-10-04,154
BNO,2018-12-10,2019-05-03,144
BNO,2019-08-01,2019-08-22,21
BNO,2019-09-03,2019-12-16,104
BNO,2020-03-10,2020-12-01,266
BNO,2022-10-13,2023-08-22,313
BNO,2024-01-12,2024-02-27,46
BNR,2021-07-27,2023-02-17,570
BOA,2010-12-13,2011-12-29,381
BOA,2012-09-25,2013-09-20,360
BOA,2013-12-02,2014-03-26,114
BOA,2014-08-21,2014-11-26,97
BOA,2015-02-10,2015-02-19,9
BOA,2015-03-23,2015-06-01,70
BOA,2015-08-11,2015-09-15,35
BOA,2016-01-22,2016-02-04,13
BOA,2016-02-10,2016-02-12,2
BOA,2016-07-08,2016-12-06,151
BOA,2017-05-25,2017-12-11,200
BOC,2018-07-31,2018-09-25,56
BOC,2019-01-29,2019-03-08,38
BOC,2019-05-17,2020-11-18,551
BOC,2021-12-22,2022-09-14,266
BOE,2011-08-05,2012-03-12,220
BOE,2012-06-19,2012-09-20,93
BOE,2012-11-29,2013-01-17,49
BOE,2014-10-07,2015-03-31,175
BOE,2015-09-15,2016-05-25,253
BOE,2016-12-30,2017-01-13,14
BOE,2018-04-12,2019-03-25,347
BOE,2020-03-23,2020-08-20,150
BOE,2022-01-28,2023-01-17,354
BOE,2023-10-13,2023-12-21,69
BOL,2010-10-22,2010-12-08,47
BOL,2010-12-28,2011-03-16,78
BOL,2011-04-25,2011-07-12,78
BOL,2011-10-18,2011-11-08,21
BOL,2012-12-24,2013-03-14,80
BOL,2014-05-06,2014-10-10,157
BOL,2014-10-31,2015-07-21,263
BOL,2015-08-03,2015-08-06,3
BOL,2015-08-07,2015-09-17,41
BOL,2015-09-18,2015-09-21,3
BOL,2016-01-21,2016-09-29,252
BOL,2016-11-11,2017-04-28,168
BOL,2017-10-12,2018-01-04,84
BOND,2013-07-08,2013-12-23,168
BOND,2013-12-31,2014-01-21,21
BOND,2015-07-07,2016-02-05,213
BOND,2016-12-19,2017-03-24,95
BOND,2018-02-27,2018-08-24,178
BOND,2018-11-13,2018-12-21,38
BOND,2021-03-31,2021-07-12,103
BOND,2022-01-07,2023-02-07,396
BOND,2023-08-31,2024-01-02,124
BOT,2010-10-27,2010-11-17,21
BOT,2011-09-15,2012-09-04,355
BOT,2014-05-29,2015-02-27,274
BOT,2015-10-07,2016-07-05,272
BOT,2016-07-07,2016-07-11,4
BOT,2016-07-19,2017-02-28,224
BOT,2017-03-10,2017-10-27,231
BPH,2010-10-18,2010-12-06,49
BPH,2011-08-15,2012-05-22,281
BPH,2012-06-05,2012-06-11,6
BPH,2012-07-20,2012-08-21,32
BPH,2012-10-24,2012-12-14,51
BPH,2014-04-10,2015-01-05,270
BPH,2015-01-12,2015-01-15,3
BPH,2015-04-16,2015-04-22,6
BPH,2015-05-05,2015-05-12,7
BPH,2015-05-13,2015-06-05,23
BPH,2015-06-08,2015-06-09,1
BPH,2015-06-12,2015-06-22,10
BPH,2015-10-01,2016-03-18,169
BPH,2016-03-24,2016-03-31,7
BPH,2016-08-05,2016-08-22,17
BPH,2016-08-24,2016-08-26,2
BPH,2017-05-08,2017-08-31,115
BPP,2010-10-29,2012-03-27,515
BPT,2011-07-13,2011-07-19,6
BPT,2011-09-21,2011-12-05,75
BPT,2012-08-31,2013-05-20,262
BPT,2013-12-03,2014-03-31,118
BPT,2014-11-28,2016-10-17,689
BPT,2017-04-27,2017-10-26,182
BPT,2019-01-03,2021-02-02,761
